PB1_vRNA	1998	2021	+
PA_vRNA	280	2007	+
PB1_vRNA	181	2032	+
NP_vRNA	466	1166	+
PB1_vRNA	398	1974	+
PB2_vRNA	347	2096	+
PB1_vRNA	288	2162	+
PB2_vRNA	431	2008	+
PB1_vRNA	518	2113	+
PA_vRNA	482	1765	+
PB2_vRNA	254	2174	+
PA_vRNA	231	2116	+
PA_vRNA	319	2076	+
PA_vRNA	331	1929	+
PB1_vRNA	443	1784	+
PA_vRNA	527	1801	+
PB2_vRNA	489	1953	+
PB1_vRNA	337	2151	+
PA_vRNA	318	2094	+
PA_vRNA	476	1876	+
PB2_vRNA	243	2111	+
PB1_vRNA	513	1883	+
PA_vRNA	302	1992	+
PB1_vRNA	321	2071	+
PB1_vRNA	861	1534	+
PB2_vRNA	247	2166	+
PA_vRNA	335	1792	+
PB2_vRNA	258	2175	+
PA_vRNA	205	2073	+
PB2_vRNA	635	1945	+
PB1_vRNA	463	1938	+
PB1_vRNA	460	1940	+
PA_vRNA	302	2061	+
PA_vRNA	165	197	+
PA_vRNA	322	2029	+
PA_vRNA	283	2040	+
PA_vRNA	240	2057	+
PA_vRNA	212	2017	+
PA_vRNA	545	1721	+
PA_vRNA	358	2031	+
PA_vRNA	215	2089	+
PA_vRNA	243	2024	+
PB1_vRNA	387	2197	+
PA_vRNA	297	2040	+
NA_vRNA	196	1319	+
PA_vRNA	625	1702	+
PA_vRNA	284	2051	+
PB2_vRNA	619	1822	+
PA_vRNA	210	2088	+
PB1_vRNA	199	1131	+
PA_vRNA	293	1965	+
PA_vRNA	743	1505	+
PB1_vRNA	360	2188	+
PA_vRNA	296	1950	+
PB2_vRNA	391	2068	+
PB1_vRNA	387	1990	+
NA_vRNA	117	1258	+
PA_vRNA	240	2104	+
PB2_vRNA	343	2131	+
PB2_vRNA	244	2179	+
PA_vRNA	214	2072	+
PB2_vRNA	268	2184	+
PA_vRNA	252	2094	+
PB2_vRNA	217	2151	+
PB1_vRNA	322	2184	+
PA_vRNA	247	1884	+
NA_vRNA	275	1158	+
PB1_vRNA	626	1786	+
PB1_vRNA	213	2081	+
PB2_vRNA	643	1829	+
PB1_vRNA	250	2120	+
PB2_vRNA	693	1780	+
PA_vRNA	238	2075	+
PA_vRNA	283	2006	+
PB1_vRNA	303	1639	+
PB1_vRNA	354	2148	+
M_vRNA	392	648	+
PA_vRNA	593	634	+
PA_vRNA	257	2016	+
PB1_vRNA	220	2177	+
PB2_vRNA	503	1964	+
PB2_vRNA	376	2024	+
PB2_vRNA	269	2196	+
PA_vRNA	208	2073	+
PA_vRNA	355	1989	+
PB1_vRNA	468	1977	+
PA_vRNA	375	1985	+
PB2_vRNA	562	2214	+
PB1_vRNA	2230	2276	+
PA_vRNA	342	2010	+
PB2_vRNA	532	1905	+
PB1_vRNA	320	2149	+
PB1_vRNA	737	1788	+
PA_vRNA	421	1930	+
PB2_vRNA	454	498	+
PB1_vRNA	254	2195	+
PB1_vRNA	626	1960	+
PB1_vRNA	218	2186	+
PB2_vRNA	118	2046	+
PA_vRNA	293	2003	+
PA_vRNA	335	1985	+
PA_vRNA	280	2053	+
PB2_vRNA	149	1601	+
PB2_vRNA	333	2033	+
PA_vRNA	1761	1772	+
PA_vRNA	239	2088	+
PA_vRNA	256	2068	+
PA_vRNA	422	1975	+
PB1_vRNA	436	2031	+
PA_vRNA	266	2096	+
PB1_vRNA	443	2036	+
PB2_vRNA	187	1958	+
PB2_vRNA	230	2194	+
PB2_vRNA	456	1957	+
M_vRNA	594	628	+
PA_vRNA	164	1999	+
PA_vRNA	336	1766	+
PB2_vRNA	137	365	+
PB2_vRNA	258	2166	+
PA_vRNA	455	1882	+
PA_vRNA	398	1917	+
NA_vRNA	1240	1279	+
PB1_vRNA	294	364	+
PB1_vRNA	331	2169	+
PB1_vRNA	340	2155	+
PB1_vRNA	279	2118	+
PA_vRNA	294	2049	+
PB2_vRNA	192	220	+
PA_vRNA	198	1974	+
PB1_vRNA	621	1835	+
PB2_vRNA	189	2222	+
PB2_vRNA	1911	2078	+
PA_vRNA	2104	2115	+
PA_vRNA	241	2076	+
PB2_vRNA	275	2137	+
PA_vRNA	161	2112	+
PA_vRNA	267	2089	+
PB1_vRNA	466	2011	+
PA_vRNA	290	2014	+
PA_vRNA	103	261	+
PB1_vRNA	229	2148	+
PB2_vRNA	135	174	+
PB2_vRNA	516	1907	+
PA_vRNA	632	1769	+
NA_vRNA	151	1349	+
PA_vRNA	138	1849	+
NS_vRNA	231	613	+
PB1_vRNA	339	2004	+
PA_vRNA	321	1971	+
PA_vRNA	593	1724	+
PB2_vRNA	441	1981	+
PB2_vRNA	245	2090	+
PA_vRNA	357	1997	+
PA_vRNA	353	2099	+
PB2_vRNA	311	2105	+
PB1_vRNA	132	162	+
PB2_vRNA	362	2248	+
PA_vRNA	491	1781	+
PB1_vRNA	188	1713	+
HA_vRNA	1192	1560	+
PA_vRNA	453	2032	+
PA_vRNA	314	2081	+
PA_vRNA	308	2067	+
PB1_vRNA	290	2159	+
NA_vRNA	313	1144	+
PA_vRNA	228	2102	+
PA_vRNA	377	2097	+
PB1_vRNA	229	2172	+
PA_vRNA	538	1786	+
PB1_vRNA	291	2055	+
PB1_vRNA	240	2179	+
PB2_vRNA	1297	1368	+
PA_vRNA	285	1967	+
PB2_vRNA	469	1972	+
PB1_vRNA	649	1740	+
PA_vRNA	110	805	+
PA_vRNA	407	1991	+
PB2_vRNA	194	2143	+
PB2_vRNA	193	1830	+
PB1_vRNA	431	2012	+
PB2_vRNA	330	1993	+
PB2_vRNA	178	2206	+
PB1_vRNA	100	1904	+
NA_vRNA	356	724	+
PB2_vRNA	319	2035	+
PB2_vRNA	428	437	+
PB1_vRNA	232	339	+
PB1_vRNA	375	2152	+
PB2_vRNA	446	1957	+
PA_vRNA	253	1958	+
PB2_vRNA	228	2134	+
PB2_vRNA	563	1931	+
PB2_vRNA	574	2233	+
PA_vRNA	536	1816	+
PB2_vRNA	552	596	+
M_vRNA	410	658	+
PB1_vRNA	432	2005	+
PB2_vRNA	402	2094	+
PA_vRNA	284	1976	+
PB2_vRNA	390	2158	+
PB1_vRNA	732	1582	+
PA_vRNA	213	2153	+
PB2_vRNA	441	1892	+
PA_vRNA	110	2053	+
PA_vRNA	527	1819	+
PB1_vRNA	322	2030	+
PB1_vRNA	438	1969	+
PB2_vRNA	449	2018	+
PA_vRNA	295	2067	+
PB1_vRNA	253	2182	+
PB1_vRNA	265	2150	+
PA_vRNA	248	2040	+
PB1_vRNA	451	2056	+
PB2_vRNA	345	2148	+
PA_vRNA	240	2027	+
PB2_vRNA	563	1886	+
PA_vRNA	578	1846	+
PA_vRNA	319	373	+
PB2_vRNA	270	2187	+
PA_vRNA	226	2040	+
PA_vRNA	225	2021	+
PB1_vRNA	232	2129	+
PA_vRNA	361	2007	+
NA_vRNA	450	1059	+
PA_vRNA	213	2050	+
PA_vRNA	296	2015	+
PB1_vRNA	229	2264	+
PB1_vRNA	355	2153	+
PB2_vRNA	515	1877	+
PB2_vRNA	385	2072	+
PA_vRNA	283	1983	+
PB2_vRNA	147	1277	+
PB1_vRNA	452	1905	+
PA_vRNA	235	2071	+
PA_vRNA	246	1957	+
PB1_vRNA	338	394	+
PB1_vRNA	667	1700	+
NP_vRNA	492	1352	+
PA_vRNA	386	1423	+
PA_vRNA	787	1633	+
HA_vRNA	948	1448	+
PB1_vRNA	275	2175	+
PB2_vRNA	410	1964	+
PA_vRNA	240	2029	+
PA_vRNA	390	1951	+
PB1_vRNA	300	2144	+
PB1_vRNA	318	2251	+
PA_vRNA	293	2049	+
PB1_vRNA	253	2158	+
PA_vRNA	331	2044	+
PB2_vRNA	314	2056	+
PB1_vRNA	241	276	+
PB2_vRNA	339	2057	+
PA_vRNA	294	2027	+
PB1_vRNA	384	2069	+
PA_vRNA	335	1963	+
PA_vRNA	453	1962	+
PA_vRNA	351	1878	+
PA_vRNA	284	2072	+
PB2_vRNA	1457	2233	+
M_vRNA	229	413	+
PB1_vRNA	340	2034	+
PB1_vRNA	245	263	+
PB1_vRNA	273	335	+
PB2_vRNA	567	1776	+
PB1_vRNA	227	2089	+
PB2_vRNA	180	1997	+
PB1_vRNA	531	1921	+
PB1_vRNA	386	2022	+
NA_vRNA	204	1294	+
PB2_vRNA	288	2166	+
PB2_vRNA	590	1908	+
PB2_vRNA	603	643	+
PA_vRNA	306	2083	+
PA_vRNA	2115	2147	+
PB1_vRNA	445	2016	+
PB2_vRNA	312	2189	+
PB1_vRNA	406	2036	+
NA_vRNA	1306	1326	+
PB1_vRNA	515	659	+
PB1_vRNA	531	1937	+
PB2_vRNA	447	1975	+
PA_vRNA	210	2023	+
PA_vRNA	536	1757	+
PB2_vRNA	411	1967	+
PB2_vRNA	376	1623	+
PB1_vRNA	1295	2207	+
NA_vRNA	228	1289	+
NP_vRNA	1395	1440	+
PA_vRNA	510	1881	+
NA_vRNA	195	1260	+
PB2_vRNA	1316	1981	+
PA_vRNA	311	1987	+
PA_vRNA	536	1702	+
PB1_vRNA	220	2246	+
PA_vRNA	299	2045	+
PB1_vRNA	418	2013	+
PB2_vRNA	261	2090	+
PB1_vRNA	556	1900	+
PA_vRNA	406	1938	+
PB1_vRNA	317	2186	+
PB2_vRNA	428	2051	+
PA_vRNA	218	2071	+
NA_vRNA	300	1197	+
M_vRNA	217	395	+
PA_vRNA	213	2074	+
PB1_vRNA	231	2173	+
PB1_vRNA	443	2042	+
PB2_vRNA	267	2126	+
PA_vRNA	1977	2000	+
PB2_vRNA	398	2076	+
PB1_vRNA	381	1944	+
PB2_vRNA	256	2147	+
PA_vRNA	258	2018	+
PA_vRNA	614	1741	+
PA_vRNA	322	1864	+
PB1_vRNA	339	1913	+
PB1_vRNA	647	1816	+
PA_vRNA	206	2022	+
PA_vRNA	473	1868	+
PA_vRNA	265	2029	+
PB1_vRNA	585	1915	+
PB2_vRNA	472	1889	+
PA_vRNA	320	2055	+
PB2_vRNA	279	2014	+
PA_vRNA	417	1956	+
PA_vRNA	491	1716	+
PB2_vRNA	2096	2123	+
PA_vRNA	198	2054	+
PB1_vRNA	309	2129	+
PB1_vRNA	276	2158	+
PB1_vRNA	508	2053	+
PA_vRNA	335	1839	+
PB1_vRNA	300	2186	+
PB2_vRNA	141	2071	+
PA_vRNA	422	1964	+
PA_vRNA	164	2132	+
PB1_vRNA	235	2158	+
PB2_vRNA	290	2143	+
PB2_vRNA	2079	2118	+
PB1_vRNA	262	2158	+
PB1_vRNA	292	2096	+
PA_vRNA	102	216	+
PB2_vRNA	371	2108	+
PB2_vRNA	411	2103	+
PA_vRNA	256	2092	+
PB2_vRNA	390	2082	+
PB2_vRNA	261	2193	+
PB2_vRNA	478	2035	+
PB1_vRNA	312	2081	+
PB1_vRNA	263	2167	+
PB1_vRNA	325	2118	+
PB2_vRNA	189	2228	+
PB1_vRNA	533	2004	+
NA_vRNA	403	1115	+
PB1_vRNA	622	1893	+
PA_vRNA	265	2045	+
PB2_vRNA	1831	1875	+
PA_vRNA	328	1961	+
PA_vRNA	281	2073	+
PA_vRNA	455	1856	+
PB2_vRNA	150	1893	+
PB2_vRNA	179	300	+
HA_vRNA	414	1494	+
PA_vRNA	222	2058	+
PA_vRNA	256	2041	+
PA_vRNA	257	2073	+
PA_vRNA	187	1864	+
PA_vRNA	266	2066	+
PB2_vRNA	472	1830	+
PA_vRNA	224	1987	+
PB2_vRNA	243	2182	+
PB1_vRNA	642	1836	+
PB1_vRNA	240	252	+
PA_vRNA	1120	1635	+
PA_vRNA	361	2008	+
PB1_vRNA	724	1951	+
PB1_vRNA	407	2061	+
PB1_vRNA	577	1826	+
PA_vRNA	105	1893	+
PA_vRNA	257	2068	+
PA_vRNA	124	150	+
PB2_vRNA	429	1910	+
PA_vRNA	370	2027	+
PA_vRNA	351	2067	+
PB2_vRNA	427	2018	+
PA_vRNA	320	2065	+
PA_vRNA	394	1935	+
PA_vRNA	484	1697	+
PB2_vRNA	372	2049	+
PA_vRNA	241	2090	+
PB2_vRNA	187	1431	+
NA_vRNA	113	1306	+
PA_vRNA	1990	2057	+
PA_vRNA	600	1664	+
PB2_vRNA	391	2039	+
PA_vRNA	283	2027	+
PB2_vRNA	390	2052	+
PB1_vRNA	347	2063	+
PB2_vRNA	471	1931	+
PA_vRNA	187	2096	+
PB2_vRNA	207	2179	+
PB2_vRNA	173	2139	+
PA_vRNA	321	2047	+
PB2_vRNA	458	2054	+
PA_vRNA	255	2032	+
PB1_vRNA	279	2145	+
PA_vRNA	313	2013	+
PB1_vRNA	501	1977	+
PA_vRNA	358	2064	+
PB2_vRNA	456	1958	+
PB2_vRNA	439	1953	+
M_vRNA	391	543	+
PB2_vRNA	203	284	+
PA_vRNA	538	2103	+
PA_vRNA	171	2122	+
NA_vRNA	170	1187	+
PA_vRNA	170	2148	+
PB1_vRNA	330	363	+
PB2_vRNA	470	2012	+
PB2_vRNA	206	1656	+
NA_vRNA	181	1334	+
PA_vRNA	453	1944	+
PA_vRNA	169	2106	+
PB2_vRNA	413	1941	+
PA_vRNA	55	2153	+
PB2_vRNA	415	1956	+
PA_vRNA	309	1994	+
PA_vRNA	310	2048	+
PB1_vRNA	546	1795	+
PB2_vRNA	341	2009	+
PB1_vRNA	881	2267	+
PB1_vRNA	361	2020	+
PB2_vRNA	589	1829	+
PB1_vRNA	531	1889	+
PA_vRNA	311	2042	+
PA_vRNA	251	2046	+
PA_vRNA	376	1808	+
PA_vRNA	253	2073	+
PA_vRNA	638	1741	+
PB2_vRNA	312	2083	+
PB1_vRNA	708	2154	+
PA_vRNA	242	2090	+
PA_vRNA	451	1862	+
PA_vRNA	385	1870	+
PA_vRNA	495	1841	+
PA_vRNA	258	2067	+
PB1_vRNA	120	1807	+
PA_vRNA	255	2065	+
PB2_vRNA	692	1727	+
PA_vRNA	338	2029	+
PB1_vRNA	288	2146	+
PA_vRNA	307	2040	+
PB2_vRNA	273	2196	+
PB2_vRNA	408	1947	+
PA_vRNA	344	1931	+
PB1_vRNA	407	2214	+
NA_vRNA	1297	1326	+
PB1_vRNA	239	266	+
PA_vRNA	236	2060	+
PB2_vRNA	512	1808	+
NP_vRNA	249	1147	+
NA_vRNA	342	1211	+
PA_vRNA	278	1710	+
PB2_vRNA	563	1896	+
PA_vRNA	335	1892	+
PB2_vRNA	235	2150	+
PA_vRNA	224	298	+
PA_vRNA	396	1960	+
PB1_vRNA	492	2035	+
PA_vRNA	512	1864	+
PA_vRNA	336	2041	+
PA_vRNA	275	2057	+
PB1_vRNA	333	2272	+
PA_vRNA	293	2050	+
PB1_vRNA	296	2139	+
PB2_vRNA	271	2099	+
PB1_vRNA	715	1700	+
PA_vRNA	335	2045	+
PA_vRNA	299	1662	+
PB2_vRNA	200	2188	+
M_vRNA	435	658	+
PB1_vRNA	338	2180	+
PB2_vRNA	186	1100	+
PA_vRNA	276	2018	+
PA_vRNA	277	2021	+
PB2_vRNA	247	2170	+
PA_vRNA	219	1995	+
PA_vRNA	251	1997	+
PB1_vRNA	195	2229	+
PA_vRNA	215	2087	+
PB1_vRNA	419	1986	+
PB2_vRNA	734	1706	+
PA_vRNA	395	2086	+
PA_vRNA	403	1982	+
PA_vRNA	212	1999	+
PB2_vRNA	425	2087	+
PB1_vRNA	231	2231	+
PB2_vRNA	454	2036	+
PA_vRNA	190	2072	+
PA_vRNA	220	2051	+
PA_vRNA	588	1718	+
PA_vRNA	247	428	+
PB2_vRNA	439	2101	+
PB1_vRNA	339	2063	+
PB1_vRNA	308	2168	+
PA_vRNA	221	2050	+
PA_vRNA	355	2102	+
PA_vRNA	382	1819	+
PB2_vRNA	328	2235	+
PA_vRNA	122	687	+
PA_vRNA	486	555	+
PB2_vRNA	390	1894	+
PA_vRNA	631	1822	+
PB1_vRNA	458	2036	+
PB1_vRNA	288	2171	+
PB2_vRNA	423	2015	+
PB2_vRNA	414	2038	+
PA_vRNA	363	2079	+
PB2_vRNA	342	2081	+
PB2_vRNA	291	2138	+
PB2_vRNA	351	2037	+
PA_vRNA	307	1976	+
PB2_vRNA	439	2019	+
PB1_vRNA	376	2115	+
PA_vRNA	324	2021	+
PB1_vRNA	239	2144	+
PB1_vRNA	475	2021	+
PB2_vRNA	227	2155	+
PA_vRNA	335	2004	+
PA_vRNA	455	1843	+
PA_vRNA	357	1952	+
NA_vRNA	211	1299	+
PA_vRNA	383	1918	+
PB1_vRNA	281	2116	+
PA_vRNA	345	2021	+
PA_vRNA	272	2026	+
PB2_vRNA	456	1982	+
PB2_vRNA	284	2151	+
PB2_vRNA	263	2186	+
NA_vRNA	300	1190	+
PB2_vRNA	568	1830	+
PA_vRNA	407	1942	+
PA_vRNA	226	2091	+
PB2_vRNA	227	2187	+
PB1_vRNA	175	1782	+
PB2_vRNA	329	2115	+
PB2_vRNA	129	2086	+
PA_vRNA	365	2032	+
PB2_vRNA	269	2146	+
PB2_vRNA	289	2188	+
PB2_vRNA	305	2132	+
PA_vRNA	1977	2006	+
PB2_vRNA	636	1847	+
PB1_vRNA	460	1924	+
PA_vRNA	306	2011	+
PA_vRNA	481	2063	+
PB2_vRNA	498	1884	+
PB2_vRNA	391	2037	+
PA_vRNA	366	1946	+
PA_vRNA	392	1866	+
PA_vRNA	161	1921	+
PB1_vRNA	87	97	+
PB2_vRNA	580	634	+
PA_vRNA	254	2034	+
PB2_vRNA	439	2015	+
PB2_vRNA	358	2026	+
PA_vRNA	222	2117	+
PA_vRNA	237	2028	+
PA_vRNA	294	1965	+
PB1_vRNA	489	2035	+
PA_vRNA	277	291	+
PB2_vRNA	165	1861	+
PB1_vRNA	530	1957	+
PB1_vRNA	273	336	+
PB2_vRNA	459	1950	+
PA_vRNA	240	261	+
PA_vRNA	278	2069	+
PA_vRNA	243	2063	+
PA_vRNA	242	268	+
PB1_vRNA	274	2124	+
PA_vRNA	210	1977	+
PA_vRNA	66	325	+
PB2_vRNA	330	2180	+
PB1_vRNA	275	2156	+
PA_vRNA	295	2008	+
PB1_vRNA	500	1960	+
PB2_vRNA	455	1911	+
PA_vRNA	526	1882	+
PB2_vRNA	301	2113	+
PA_vRNA	252	2005	+
PB1_vRNA	474	2081	+
PA_vRNA	284	2085	+
PB1_vRNA	749	1808	+
PA_vRNA	231	2060	+
PA_vRNA	352	2113	+
PA_vRNA	313	2063	+
PA_vRNA	282	2072	+
PB1_vRNA	209	2155	+
HA_vRNA	238	1672	+
PB2_vRNA	285	2221	+
PA_vRNA	151	172	+
PB1_vRNA	444	2069	+
PA_vRNA	265	2101	+
PB2_vRNA	389	2036	+
PB2_vRNA	2159	2176	+
PA_vRNA	295	1952	+
PB2_vRNA	349	2049	+
PA_vRNA	226	1934	+
PB2_vRNA	226	2249	+
PA_vRNA	538	1890	+
PB1_vRNA	129	1761	+
PB2_vRNA	249	2191	+
PA_vRNA	252	2059	+
NS_vRNA	828	842	+
PA_vRNA	751	895	+
PB1_vRNA	368	2072	+
PB2_vRNA	357	2016	+
PB2_vRNA	521	1928	+
PA_vRNA	330	2051	+
PA_vRNA	445	1861	+
PA_vRNA	232	2064	+
PB2_vRNA	231	2187	+
PA_vRNA	444	1826	+
PB1_vRNA	299	2153	+
PB2_vRNA	390	2040	+
PB2_vRNA	278	2267	+
PB2_vRNA	253	2167	+
PA_vRNA	630	1826	+
PA_vRNA	311	1970	+
PA_vRNA	470	1825	+
PA_vRNA	353	2067	+
PB2_vRNA	369	2017	+
PA_vRNA	436	2061	+
PB1_vRNA	475	2015	+
PB1_vRNA	356	2156	+
PB1_vRNA	248	267	+
M_vRNA	292	381	+
PA_vRNA	810	1982	+
NA_vRNA	235	1131	+
PB2_vRNA	470	1494	+
PA_vRNA	335	1932	+
PA_vRNA	250	2105	+
PB1_vRNA	235	273	+
PA_vRNA	631	2059	+
PB2_vRNA	527	621	+
PB1_vRNA	294	2029	+
PA_vRNA	321	1997	+
PA_vRNA	127	2037	+
PA_vRNA	261	2077	+
PA_vRNA	318	2106	+
PA_vRNA	439	1978	+
PA_vRNA	212	2075	+
PA_vRNA	300	2064	+
HA_vRNA	809	851	+
PB2_vRNA	378	2042	+
PA_vRNA	483	591	+
PA_vRNA	167	1808	+
PA_vRNA	268	2011	+
PB1_vRNA	570	2028	+
PA_vRNA	201	2031	+
PB1_vRNA	2206	2216	+
M_vRNA	595	630	+
PB1_vRNA	748	1810	+
PB2_vRNA	377	2037	+
PA_vRNA	263	2074	+
PA_vRNA	247	2069	+
PB2_vRNA	240	2179	+
PA_vRNA	231	1984	+
PB1_vRNA	233	1993	+
PB1_vRNA	467	2000	+
PA_vRNA	1989	2089	+
PA_vRNA	321	2057	+
PB1_vRNA	438	1981	+
PB1_vRNA	304	2029	+
PB1_vRNA	417	2037	+
PB2_vRNA	344	1960	+
PA_vRNA	307	2072	+
PB1_vRNA	317	351	+
PB1_vRNA	443	2060	+
PB2_vRNA	563	650	+
PA_vRNA	307	2090	+
PA_vRNA	161	1987	+
PB1_vRNA	408	2127	+
PA_vRNA	335	2048	+
PB2_vRNA	176	2214	+
PB1_vRNA	291	2050	+
NA_vRNA	432	1064	+
PB2_vRNA	194	2080	+
PA_vRNA	315	1973	+
PB2_vRNA	216	2183	+
PA_vRNA	258	2010	+
PA_vRNA	647	1559	+
PB2_vRNA	179	1981	+
PB1_vRNA	276	2148	+
PB2_vRNA	479	1866	+
NA_vRNA	203	1346	+
NA_vRNA	276	1335	+
PB2_vRNA	363	2040	+
PB2_vRNA	439	2002	+
PB2_vRNA	356	2047	+
PB1_vRNA	368	2065	+
PB2_vRNA	285	2225	+
PA_vRNA	322	2005	+
PA_vRNA	532	2087	+
NA_vRNA	263	1123	+
PA_vRNA	166	2116	+
PB2_vRNA	411	2077	+
PA_vRNA	561	1827	+
PB2_vRNA	439	2048	+
PB2_vRNA	212	2167	+
PB2_vRNA	455	1956	+
PB2_vRNA	315	2107	+
PA_vRNA	292	1901	+
PA_vRNA	370	1940	+
PB1_vRNA	460	1899	+
PA_vRNA	305	2047	+
PA_vRNA	352	2085	+
PB1_vRNA	337	2082	+
PB1_vRNA	206	2173	+
PB2_vRNA	227	2193	+
PA_vRNA	370	1875	+
PA_vRNA	382	395	+
NP_vRNA	293	1438	+
PA_vRNA	474	2033	+
PA_vRNA	377	1997	+
PB1_vRNA	460	1967	+
PB2_vRNA	390	2024	+
PB2_vRNA	318	2000	+
PA_vRNA	317	2009	+
NA_vRNA	121	1339	+
PB1_vRNA	360	2143	+
PB1_vRNA	340	2020	+
PB1_vRNA	297	1951	+
PA_vRNA	265	2005	+
PB2_vRNA	324	2124	+
PA_vRNA	282	2063	+
PA_vRNA	194	1799	+
PB1_vRNA	379	1976	+
PB2_vRNA	222	1892	+
NA_vRNA	196	1289	+
PA_vRNA	463	1859	+
PA_vRNA	815	1482	+
PB2_vRNA	456	2048	+
PA_vRNA	195	2138	+
PA_vRNA	355	2047	+
PB1_vRNA	237	2232	+
PB1_vRNA	380	2099	+
PB2_vRNA	459	1871	+
PB2_vRNA	534	1954	+
PB2_vRNA	563	1878	+
PA_vRNA	387	2064	+
PB2_vRNA	274	2126	+
PA_vRNA	174	2096	+
PB1_vRNA	435	1965	+
PB2_vRNA	317	2134	+
HA_vRNA	759	1518	+
PB2_vRNA	388	2038	+
PA_vRNA	319	1976	+
PA_vRNA	386	2006	+
PB1_vRNA	277	2167	+
PA_vRNA	481	1693	+
PB1_vRNA	415	2012	+
PA_vRNA	309	1981	+
PB2_vRNA	439	2046	+
PB2_vRNA	246	2219	+
PA_vRNA	352	1932	+
PA_vRNA	287	1991	+
PA_vRNA	257	2025	+
PA_vRNA	293	2053	+
PA_vRNA	420	1940	+
PA_vRNA	421	2089	+
PA_vRNA	305	2053	+
PA_vRNA	214	2105	+
PA_vRNA	290	1997	+
PA_vRNA	194	2000	+
PA_vRNA	335	1800	+
PA_vRNA	388	1985	+
PB2_vRNA	165	181	+
PB2_vRNA	137	1859	+
PB2_vRNA	485	1932	+
PB2_vRNA	277	289	+
NP_vRNA	349	1214	+
PB1_vRNA	469	1996	+
PA_vRNA	294	2038	+
HA_vRNA	465	1456	+
PA_vRNA	203	1912	+
PA_vRNA	250	2104	+
PB1_vRNA	621	1826	+
PA_vRNA	378	2011	+
PA_vRNA	344	2002	+
PB1_vRNA	244	2138	+
PB1_vRNA	511	1984	+
PB1_vRNA	270	2044	+
PA_vRNA	329	1982	+
NA_vRNA	309	1168	+
PB1_vRNA	444	1781	+
PB2_vRNA	313	2082	+
PB2_vRNA	348	2005	+
PA_vRNA	305	1989	+
PB2_vRNA	328	2086	+
PB1_vRNA	296	2195	+
PB1_vRNA	452	1707	+
PA_vRNA	287	2002	+
PB2_vRNA	409	500	+
PB1_vRNA	167	2044	+
PB2_vRNA	378	2111	+
PB2_vRNA	351	2073	+
PB2_vRNA	312	2181	+
PB2_vRNA	575	1860	+
PB2_vRNA	370	2085	+
PB2_vRNA	600	1870	+
PA_vRNA	512	1850	+
PA_vRNA	239	2072	+
PA_vRNA	373	1823	+
PA_vRNA	335	1915	+
PA_vRNA	369	2041	+
PB1_vRNA	354	2047	+
PB1_vRNA	164	2086	+
PA_vRNA	318	1824	+
PB2_vRNA	221	2074	+
PB2_vRNA	244	2166	+
PA_vRNA	300	2056	+
PA_vRNA	377	2068	+
PA_vRNA	259	1988	+
PB1_vRNA	332	2028	+
PA_vRNA	285	1966	+
PB2_vRNA	318	2075	+
PA_vRNA	441	1870	+
PA_vRNA	601	1708	+
PB2_vRNA	211	2246	+
PA_vRNA	485	1823	+
PA_vRNA	538	1783	+
NA_vRNA	185	1313	+
PB1_vRNA	232	1138	+
PA_vRNA	249	2072	+
PB1_vRNA	423	2049	+
PB2_vRNA	249	2144	+
PA_vRNA	323	1963	+
PB1_vRNA	534	2117	+
PB2_vRNA	400	2060	+
PA_vRNA	226	285	+
PA_vRNA	275	2056	+
PA_vRNA	270	2031	+
PA_vRNA	317	1993	+
NA_vRNA	247	1319	+
NA_vRNA	1284	1326	+
PB1_vRNA	306	2180	+
PA_vRNA	688	1645	+
PB1_vRNA	244	2153	+
PB1_vRNA	260	2175	+
PA_vRNA	318	2053	+
PA_vRNA	501	1872	+
PA_vRNA	1920	1938	+
PA_vRNA	255	1991	+
NA_vRNA	440	1072	+
PA_vRNA	380	2066	+
PA_vRNA	316	1993	+
PA_vRNA	255	2025	+
PB2_vRNA	372	1964	+
PB2_vRNA	203	2064	+
PB1_vRNA	322	2151	+
PB1_vRNA	620	2208	+
PB1_vRNA	699	714	+
PB2_vRNA	614	650	+
PB2_vRNA	307	2134	+
PA_vRNA	373	1921	+
PB1_vRNA	626	1743	+
PB2_vRNA	334	2063	+
PB1_vRNA	309	2100	+
PB1_vRNA	377	1960	+
PA_vRNA	250	1976	+
PB2_vRNA	161	852	+
PB1_vRNA	474	2003	+
PB1_vRNA	230	2133	+
PB2_vRNA	401	2094	+
PB1_vRNA	439	1975	+
PA_vRNA	512	1879	+
PA_vRNA	604	1741	+
PA_vRNA	293	1990	+
NA_vRNA	186	1256	+
PA_vRNA	1810	1889	+
PA_vRNA	292	2007	+
PB1_vRNA	179	2216	+
PB2_vRNA	290	2144	+
PB2_vRNA	459	1889	+
PB2_vRNA	724	1878	+
PA_vRNA	391	1933	+
PB1_vRNA	483	1941	+
PB1_vRNA	435	2092	+
PB2_vRNA	221	2179	+
PB1_vRNA	273	2145	+
PB2_vRNA	388	2124	+
PA_vRNA	429	1879	+
NA_vRNA	273	1151	+
PA_vRNA	461	1825	+
PB1_vRNA	373	2155	+
NA_vRNA	505	1257	+
PB2_vRNA	230	2143	+
PB2_vRNA	543	1907	+
PA_vRNA	537	1881	+
PA_vRNA	237	2055	+
PB2_vRNA	150	1254	+
PB2_vRNA	227	2161	+
PB2_vRNA	613	1959	+
